Phi,V
0.0,-3.0000082000479145
0.002237135879343687,-3.000014870609575
0.004474271758687374,-3.000036549698929
0.006711407638031061,-3.0000732359766706
0.008948543517374749,-3.0001249285068234
0.011185679396718436,-3.000191626082004
0.013422815276062122,-3.000273326587803
0.01565995115540581,-3.0003700264077606
0.017897087034749497,-3.000481719869598
0.020134222914093183,-3.0006083987327483
0.022371358793436873,-3.000750051716698
0.02460849467278056,-3.0009066640692987
0.026845630552124244,-3.0010782171738484
0.029082766431467934,-3.001264688193717
0.03131990231081162,-3.0014660497530485
0.033557038190155306,-3.0016822696521737
0.035794174069498995,-3.0019133106163762
0.038031309948842684,-3.0021591300766937
0.04026844582818637,-3.0024196799816627
0.042505581707530056,-3.0026949066389226
0.044742717586873745,-3.002984750585825
0.04697985346621743,-3.003289146488297
0.04921698934556112,-3.0036080230673328
0.051454125224904806,-3.003941303052597
0.05369126110424849,-3.004288903162741
0.05592839698359218,-3.0046507341120674
0.05816553286293587,-3.005026700643245
0.06040266874227956,-3.00541670158579
0.06263980462162325,-3.0058206299400196
0.06487694050096693,-3.0062383729861493
0.06711407638031061,-3.006669812418175
0.06935121225965431,-3.007114824502068
0.07158834813899799,-3.007573280257768
0.07382548401834167,-3.0080450456643097
0.07606261989768537,-3.0085299818873494
0.07829975577702905,-3.0090279455282003
0.08053689165637273,-3.009538788893388
0.08277402753571643,-3.0100623602836176
0.08501116341506011,-3.010598504300906
0.0872482992944038,-3.0111470621725522
0.08948543517374749,-3.011707872090537
0.09172257105309117,-3.0122807695647786
0.09395970693243486,-3.012865587788745
0.09619684281177855,-3.013462158015737
0.09843397869112223,-3.0140703099442288
0.10067111457046592,-3.014689872110549
0.10290825044980961,-3.0153206722873143
0.1051453863291533,-3.015962537885904
0.10738252220849698,-3.016615296361428
0.10961965808784067,-3.0172787756186175
0.11185679396718436,-3.017952804417195
0.11409392984652805,-3.018637212775284
0.11633106572587174,-3.0193318323695926
0.11856820160521542,-3.020036496931139
0.12080533748455911,-3.020751042635398
0.1230424733639028,-3.021475308485877
0.1252796092432465,-3.022209136690198
0.12751674512259017,-3.022952373027893
0.12975388100193386,-3.0237048672091897
0.13199101688127754,-3.024466473224188
0.13422815276062122,-3.0252370496819037
0.1364652886399649,-3.0260164601387114
0.13870242451930861,-3.026804573415855
0.1409395603986523,-3.027601263905667
0.14317669627799598,-3.0284064118662837
0.14541383215733966,-3.029219903704605
0.14765096803668334,-3.03004163224733
0.14988810391602705,-3.0308714969998825
0.15212523979537074,-3.031709404393056
0.15436237567471442,-3.032555268017211
0.1565995115540581,-3.033409008843797
0.15883664743340178,-3.034270555433976
0.16107378331274547,-3.0351398441340356
0.16331091919208918,-3.0360168192572425
0.16554805507143286,-3.036901433251704
0.16778519095077654,-3.0377936468536992
0.17002232683012022,-3.038693429225881
0.1722594627094639,-3.0396007580796045
0.1744965985888076,-3.04051561978058
0.1767337344681513,-3.041438009436859
0.17897087034749498,-3.0423679309681626
0.18120800622683866,-3.043305397155356
0.18344514210618235,-3.0442504296688218
0.18568227798552603,-3.04520305907445
0.1879194138648697,-3.046163324815826
0.19015654974421342,-3.0471312751712247
0.1923936856235571,-3.0481069671840313
0.19463082150290079,-3.049090466565191
0.19686795738224447,-3.0500818475664557
0.19910509326158815,-3.0510811928232515
0.20134222914093183,-3.052088593166239
0.20357936502027554,-3.053104147400851
0.20581650089961923,-3.0541279620543555
0.2080536367789629,-3.055160151090434
0.2102907726583066,-3.0562008355915506
0.21252790853765027,-3.0572501434099766
0.21476504441699396,-3.058308208788682
0.21700218029633767,-3.0593751719540343
0.21923931617568135,-3.0604511786826083
0.22147645205502503,-3.0615363798451707
0.2237135879343687,-3.0626309309313644
0.2259507238137124,-3.0637349915592687
0.2281878596930561,-3.064848724974528
0.2304249955723998,-3.0659722975442314
0.23266213145174347,-3.067105878251222
0.23489926733108715,-3.068249638194821
0.23713640321043084,-3.0694037501042764
0.23937353908977452,-3.07056838787138
0.24161067496911823,-3.0717437261087817
0.2438478108484619,-3.0729299397404253
0.2460849467278056,-3.0741272036303253
0.24832208260714927,-3.0753356922555715
0.250559218486493,-3.0765555794289328
0.25279635436583664,-3.0777870380758183
0.25503349024518035,-3.0790302400695975
0.257270626124524,-3.0802853561284094
0.2595077620038677,-3.081552555775602
0.2617448978832114,-3.0828320073649
0.2639820337625551,-3.08412387817025
0.2662191696418988,-3.085428334539129
0.26845630552124244,-3.086745542106941
0.27069344140058615,-3.0880756660688813
0.2729305772799298,-3.0894188715045923
0.2751677131592735,-3.090775323749818
0.27740484903861723,-3.09214518880825
0.2796419849179609,-3.0935286337959673
0.2818791207973046,-3.094925827410081
0.28411625667664825,-3.0963369404126735
0.28635339255599196,-3.0977621461206963
0.28859052843533567,-3.099201620892346
0.2908276643146793,-3.1006555446003787
0.29306480019402303,-3.102124101083113
0.2953019360733667,-3.1036074785642174
0.2975390719527104,-3.1051058700330145
0.2997762078320541,-3.106619473577859
0.30201334371139776,-3.108148492666086
0.3042504795907415,-3.109693136365168
0.30648761547008513,-3.1112536195009595
0.30872475134942884,-3.1128301627502797
0.3109618872287725,-3.1144229926664564
0.3131990231081162,-3.11603234163798
0.3154361589874599,-3.1176584477817544
0.31767329486680357,-3.11930155477398
0.3199104307461473,-3.1209619116229
0.32214756662549093,-3.1226397723889816
0.32438470250483464,-3.1243353958591573
0.32662183838417835,-3.126049045182655
0.328858974263522,-3.127780987476738
0.3310961101428657,-3.1295314934111738
0.3333332460222094,-3.1313008367805626
0.3355703819015531,-3.1330892940737747
