Phi,V
0.0,-2.9999274925852184
0.01612369931792295,-3.0003170483136046
0.0322473986358459,-3.0014840208051052
0.04837109795376885,-3.003429638721438
0.0644947972716918,-3.006155047778849
0.08061849658961476,-3.009661534421067
0.0967421959075377,-3.013950763895331
0.11286589522546064,-3.019024989496403
0.1289895945433836,-3.0248872020393005
0.14511329386130656,-3.031541203639252
0.16123699317922952,-3.0389916056961095
0.17736069249715244,-3.047243765697381
0.1934843918150754,-3.0563036893246336
0.20960809113299836,-3.066177931925217
0.2257317904509213,-3.076873535683906
0.24185548976884425,-3.088398035356862
0.2579791890867672,-3.100759556467266
0.27410288840469016,-3.1139670164463955
0.2902265877226131,-3.12803042317892
0.3063502870405361,-3.142961249321803
0.32247398635845903,-3.158772847585086
0.33859768567638193,-3.1754808648150386
0.3547213849943049,-3.193103613440096
0.37084508431222785,-3.211662368465322
0.3869687836301508,-3.2311815755971223
0.40309248294807376,-3.2516889779249496
0.4192161822659967,-3.2732156897293816
0.4353398815839197,-3.295796260461189
0.4514635809018426,-3.3194687745307636
0.46758728021976553,-3.344275020576683
0.4837109795376885,-3.3702607386503836
0.49983467885561145,-3.3974759211052072
0.5159583781735344,-3.425975112464331
0.5320820774914573,-3.4558176360521733
0.5482057768093803,-3.4870676793949897
0.5643294761273032,-3.5197941990645614
0.5804531754452262,-3.554070653004153
0.5965768747631491,-3.589974620320704
0.6127005740810721,-3.6275874061355218
0.628824273398995,-3.6669937351421593
0.6449479727169181,-3.7082816039161317
0.661071672034841,-3.7515422950970363
0.6771953713527639,-3.796870477723145
0.6933190706706869,-3.8443642584457405
0.7094427699886098,-3.894125038708377
0.7255664693065328,-3.9462570899466796
0.7416901686244557,-4.000866872325611
0.7578138679423787,-4.058062248894261
0.7739375672603016,-4.117951817786169
0.7900612665782245,-4.180644537690821
0.8061849658961475,-4.24624964637508
0.8223086652140704,-4.314876644429541
0.8384323645319933,-4.386634978866423
0.8545560638499163,-4.46163313836364
0.8706797631678392,-4.539977167743463
0.8868034624857623,-4.621768966787522
0.9029271618036852,-4.70710491638516
0.9190508611216082,-4.796075209011642
0.9351745604395311,-4.888763803988377
0.951298259757454,-4.985248459950535
0.967421959075377,-5.085600159965228
0.9835456583932999,-5.18988159379092
0.9996693577112229,-5.298145002980174
1.0157930570291458,-5.410430174176855
1.0319167563470688,-5.526763295517156
1.0480404556649918,-5.647156772617653
1.0641641549829146,-5.771609367010814
1.0802878543008376,-5.900105720460263
1.0964115536187606,-6.032614699943415
1.1125352529366834,-6.169086768146087
1.1286589522546064,-6.309451171367527
1.1447826515725295,-6.453613692015056
1.1609063508904525,-6.601455071309468
1.1770300502083753,-6.752829478222348
1.1931537495262983,-6.907562182748237
1.2092774488442213,-7.065446085811558
1.225401148162144,-7.22623754947106
1.241524847480067,-7.389652313324664
1.25764854679799,-7.555361743033595
1.273772246115913,-7.722988635671374
1.289895945433836,-7.892101392729101
1.306019644751759,-8.062206356726271
1.322143344069682,-8.232739786698216
1.3382670433876047,-8.403061173760806
1.3543907427055277,-8.57244719757025
1.3705144420234507,-8.740083225790443
1.3866381413413738,-8.90505126345597
1.4027618406592965,-9.06631847294481
1.4188855399772196,-9.222730815475414
1.4350092392951426,-9.373009660426947
1.4511329386130656,-9.515746318881574
1.4672566379309884,-9.64939880632311
1.4833803372489114,-9.772305778656525
1.4995040365668344,-9.882728366941189
1.5156277358847572,-9.978918578261405
1.5317514352026802,-10.059219861106572
1.5478751345206032,-10.122231136473228
1.5639988338385262,-10.167049317030626
1.580122533156449,-10.193500935515573
1.596246232474372,-10.202187775749126
