Phi,V
0.0,-3.000169793117853
0.0019463458960117112,-3.0001743987305867
0.0038926917920234223,-3.000189066523578
0.005839037688035133,-3.000212578855853
0.007785383584046845,-3.000243791185845
0.009731729480058555,-3.0002816339453977
0.011678075376070267,-3.000325114167318
0.013624421272081978,-3.000373316849295
0.01557076716809369,-3.0004254060377082
0.0175171130641054,-3.00048062561624
0.01946345896011711,-3.00053829978532
0.02140980485612882,-3.0005978332198384
0.023356150752140533,-3.0006587108945983
0.025302496648152244,-3.0007204975686896
0.027248842544163956,-3.0007828369222596
0.029195188440175667,-3.000845450341453
0.03114153433618738,-3.0009081353499756
0.033087880232199086,-3.000970763688361
0.0350342261282108,-3.001033279044938
0.03698057202422251,-3.0010956944456444
0.03892691792023422,-3.001158089312675
0.04087326381624593,-3.0012206062055107
0.04281960971225764,-3.0012834472606205
0.044765955608269355,-3.0013468703497908
0.046712301504281066,-3.0014111849797667
0.04865864740029278,-3.001476747959174
0.05060499329630449,-3.0015439588613555
0.0525513391923162,-3.0016132553146466
0.05449768508832791,-3.001685108153751
0.05644403098433962,-3.0017600164681584
0.058390376880351334,-3.001838502585346
0.060336722776363046,-3.0019211070276373
0.06228306867237476,-3.0020083834827873
0.06422941456838646,-3.002100893828793
0.06617576046439817,-3.0021992032531424
0.06812210636040988,-3.0023038755067066
0.0700684522564216,-3.0024154683310043
0.07201479815243331,-3.002534529096182
0.07396114404844502,-3.002661590685102
0.07590748994445673,-3.002797167656176
0.07785383584046844,-3.0029417527146998
0.07980018173648015,-3.0030958135189874
0.08174652763249186,-3.00325978984364
0.08369287352850358,-3.0034340911183044
0.08563921942451529,-3.0036190943557317
0.087585565320527,-3.0038151424782993
0.08953191121653871,-3.0040225430475163
0.09147825711255042,-3.004241567396104
0.09342460300856213,-3.004472450157548
0.09537094890457384,-3.004715389183326
0.09731729480058555,-3.0049705458336247
0.09926364069659727,-3.005238045622985
0.10120998659260898,-3.0055179791986673
0.10315633248862069,-3.005810403625878
0.1051026783846324,-3.0061153439510506
0.10704902428064411,-3.006432795011823
0.10899537017665582,-3.0067627234604757
0.11094171607266753,-3.007105069965852
0.11288806196867925,-3.0074597515583337
0.11483440786469096,-3.007826664081744
0.11678075376070267,-3.008205684716523
0.11872709965671438,-3.0085966745392265
0.12067344555272609,-3.008999481084707
0.1226197914487378,-3.009413940879039
0.12456613734474951,-3.0098398819133756
0.12651248324076123,-3.0102771260315815
0.12845882913677292,-3.0107254912070838
0.13040517503278465,-3.011184793687554
0.13235152092879635,-3.011654849989155
0.13429786682480807,-3.012135478725506
0.13624421272081977,-3.012626502259697
0.1381905586168315,-3.0131277481710805
0.1401369045128432,-3.013639050531869
0.14208325040885492,-3.0141602509915013
0.14402959630486661,-3.014691199669831
0.14597594220087834,-3.01523175586282
0.14792228809689004,-3.0157817885667337
0.14986863399290176,-3.016341176829352
0.15181497988891346,-3.01690980993824
0.15376132578492518,-3.017487587457806
0.15570767168093688,-3.018074419128304
0.1576540175769486,-3.0186702246405983
0.1596003634729603,-3.01927493330146
0.16154670936897203,-3.0198884836042312
0.16349305526498373,-3.0205108227201687
0.16543940116099545,-3.021141905925207
0.16738574705700715,-3.0217816959768737
0.16933209295301888,-3.0224301624553074
0.17127843884903057,-3.0230872810816853
0.1732247847450423,-3.0237530330264804
0.175171130641054,-3.0244274042189137
0.17711747653706572,-3.025110384668027
0.17906382243307742,-3.025801967804446
0.18101016832908914,-3.026502149851045
0.18295651422510084,-3.0272109292291782
0.18490286012111257,-3.0279283060062965
0.18684920601712426,-3.028654281389352
0.188795551913136,-3.029388857267577
0.1907418978091477,-3.0301320358067807
0.1926882437051594,-3.030883819096804
0.1946345896011711,-3.031644208852449
0.19658093549718283,-3.03241320616766
0.19852728139319453,-3.033190811321818
0.20047362728920626,-3.0339770236365586
0.20241997318521796,-3.0347718413807403
0.20436631908122968,-3.0355752617209215
0.20631266497724138,-3.036387280714301
0.2082590108732531,-3.037207893340617
0.2102053567692648,-3.03803709356953
0.21215170266527653,-3.038874874459727
0.21409804856128822,-3.039721228285858
0.21604439445729995,-3.0405761466896823
0.21799074035331165,-3.0414396208513925
0.21993708624932337,-3.0423116416776868
0.22188343214533507,-3.04319220000287
0.2238297780413468,-3.044081286799652
0.2257761239373585,-3.0449788933965425
0.22772246983337022,-3.0458850116987195
0.22966881572938191,-3.046799634409738
0.23161516162539364,-3.0477227552516752
0.23356150752140534,-3.0486543691812695
0.23550785341741706,-3.0495944726002846
0.23745419931342876,-3.0505430635583224
0.23940054520944049,-3.0515001419465815
0.24134689110545218,-3.052465709681429
0.2432932370014639,-3.053439770876719
0.2452395828974756,-3.0544223320041954
0.24718592879348733,-3.055413402041411
0.24913227468949903,-3.0564129926067407
0.2510786205855107,-3.0574211180815087
0.25302496648152245,-3.0584377957189703
0.2549713123775342,-3.0594630457406407
0.25691765827354585,-3.060496891419887
0.25886400416955757,-3.0615393591535165
0.2608103500655693,-3.062590478521652
0.262756695961581,-3.063650282336588
0.2647030418575927,-3.064718806681281
0.2666493877536044,-3.0657960909381208
0.26859573364961614,-3.0668821778089255
0.27054207954562787,-3.0679771133267497
0.27248842544163954,-3.069080946860471
0.27443477133765126,-3.0701937311129783
0.276381117233663,-3.071315522113687
0.2783274631296747,-3.0724463792064256
0.2802738090256864,-3.0735863650332385
0.2822201549216981,-3.0747355455151437
0.28416650081770983,-3.0758939898304796
0.28611284671372156,-3.0770617703916257
0.28805919260973323,-3.0782389628208016
0.29000553850574495,-3.0794256459255864
0.2919518844017567,-3.0806219016748404
