Phi,V
0.0,-2.999995488431943
0.0017256354586271594,-2.9999989614640565
0.0034512709172543187,-3.0000113666155923
0.005176906375881478,-3.00003270272288
0.006902541834508637,-3.0000629677441286
0.008628177293135798,-3.0001021588755497
0.010353812751762956,-3.000150272661095
0.012079448210390115,-3.000207305095844
0.013805083669017275,-3.000273251723038
0.015530719127644435,-3.00034810772486
0.017256354586271595,-3.0004318680070066
0.018981990044898752,-3.0005245272771712
0.020707625503525912,-3.00062608011753
0.022433260962153072,-3.0007365210513886
0.02415889642078023,-3.0008558446041014
0.02588453187940739,-3.000984045358454
0.02761016733803455,-3.0011211180046513
0.02933580279666171,-3.0012670573851046
0.03106143825528887,-3.0014218585342007
0.03278707371391603,-3.0015855167132512
0.03451270917254319,-3.0017580274408138
0.036238344631170344,-3.001939386518612
0.037963980089797504,-3.0021295900532396
0.039689615548424664,-3.0023286344738884
0.041415251007051825,-3.002536516546296
0.043140886465678985,-3.002753233383145
0.044866521924306145,-3.00297878245113
0.046592157382933305,-3.003213161574897
0.04831779284156046,-3.0034563689381075
0.05004342830018762,-3.003708403081795
0.05176906375881478,-3.0039692629002817
0.05349469921744194,-3.004238947634822
0.0552203346760691,-3.0045174568652175
0.05694597013469626,-3.0048047904995867
0.05867160559332342,-3.0051009487625038
0.06039724105195058,-3.0054059321817013
0.06212287651057774,-3.0057197415735333
0.0638485119692049,-3.006042378027389
0.06557414742783206,-3.0063738428892344
0.06729978288645921,-3.0067141377444706
0.06902541834508638,-3.0070632644002777
0.07075105380371353,-3.0074212248676107
0.07247668926234069,-3.0077880213430124
0.07420232472096785,-3.0081636561903906
0.07592796017959501,-3.0085481319229235
0.07765359563822218,-3.008941451185213
0.07937923109684933,-3.0093436167358387
0.0811048665554765,-3.009754631430427
0.08283050201410365,-3.0101744982053567
0.0845561374727308,-3.0106032200622135
0.08628177293135797,-3.0110408000530953
0.08800740838998512,-3.0114872412668516
0.08973304384861229,-3.011942546816357
0.09145867930723944,-3.0124067198268767
0.09318431476586661,-3.0128797634256053
0.09490995022449376,-3.013361680732416
0.09663558568312092,-3.01385247485188
0.09836122114174808,-3.0143521488665845
0.10008685660037524,-3.0148607058317776
0.1018124920590024,-3.015378148771341
0.10353812751762956,-3.015904480675115
0.10526376297625673,-3.0164397044975515
0.10698939843488388,-3.016983823157677
0.10871503389351105,-3.0175368395403517
0.1104406693521382,-3.018098756498768
0.11216630481076535,-3.0186695768581435
0.11389194026939252,-3.0192493034205525
0.11561757572801967,-3.01983793897083
0.11734321118664684,-3.0204354862834517
0.11906884664527399,-3.0210419481303186
0.12079448210390116,-3.021657327289348
0.12252011756252831,-3.0222816265537618
0.12424575302115548,-3.0229148487419626
0.12597138847978262,-3.023556996707888
0.1276970239384098,-3.024208073351713
0.12942265939703695,-3.024868081630791
0.13114829485566412,-3.025537024570683
0.13287393031429126,-3.026214905276174
0.13459956577291843,-3.02690172694213
0.1363252012315456,-3.0275974928640745
0.13805083669017276,-3.02830220644836
0.1397764721487999,-3.0290158712218203
0.14150210760742707,-3.029738490840784
0.14322774306605424,-3.0304700690993416
0.14495337852468138,-3.03121060993677
0.14667901398330854,-3.0319601174440405
0.1484046494419357,-3.032718595869305
0.15013028490056288,-3.0334860496223257
0.15185592035919002,-3.0342624832777885
0.15358155581781718,-3.0350479015774585
0.15530719127644435,-3.0358423094311746
0.1570328267350715,-3.0366457119166705
0.15875846219369866,-3.0374581142782455
0.16048409765232582,-3.038279521924318
0.162209733110953,-3.0391099404239075
0.16393536856958013,-3.039949375502133
0.1656610040282073,-3.0407978330347936
0.16738663948683447,-3.0416553190421514
0.1691122749454616,-3.0425218396820366
0.17083791040408877,-3.043397401242404
0.17256354586271594,-3.0442820101334958
0.1742891813213431,-3.0451756728797714
0.17601481677997025,-3.0460783961117777
0.1777404522385974,-3.0469901865581273
0.17946608769722458,-3.0479110510377896
0.18119172315585172,-3.0488409964528596
0.1829173586144789,-3.049780029782001
0.18464299407310605,-3.050728158074742
0.18636862953173322,-3.0516853884468107
0.18809426499036036,-3.052651728076651
0.18981990044898753,-3.0536271842033003
0.1915455359076147,-3.054611764125744
0.19327117136624183,-3.055605475203874
0.194996806824869,-3.0566083248611466
0.19672244228349617,-3.0576203205890025
0.19844807774212334,-3.0586414699531077
0.20017371320075047,-3.059671780601402
0.20189934865937764,-3.06071126027397
0.2036249841180048,-3.0617599168146596
0.20535061957663198,-3.062817758184381
0.20707625503525912,-3.063884792475953
0.20880189049388628,-3.0649610279303787
0.21052752595251345,-3.066046472954334
0.2122531614111406,-3.0671411361386776
0.21397879686976776,-3.0682450262777534
0.21570443232839492,-3.0693581523891895
0.2174300677870221,-3.0704805237339503
0.21915570324564923,-3.0716121498362976
0.2208813387042764,-3.0727530405033754
0.22260697416290356,-3.073903205844078
0.2243326096215307,-3.075062656286881
0.22605824508015787,-3.0762314025963104
0.22778388053878504,-3.077409455887743
0.2295095159974122,-3.0785968276402267
0.23123515145603935,-3.0797935297070627
0.2329607869146665,-3.0809995743238914
0.23468642237329368,-3.082214974114068
0.23641205783192082,-3.083439742091171
0.23813769329054799,-3.084673891658486
0.23986332874917515,-3.085917436605423
0.24158896420780232,-3.087170391100803
0.24331459966642946,-3.088432769683074
0.24504023512505663,-3.089704587247522
0.2467658705836838,-3.0909858590306434
0.24849150604231096,-3.092276600591851
0.2502171415009381,-3.0935768277928144
0.25194277695956524,-3.0948865567747044
0.25366841241819243,-3.0962058039337426
0.2553940478768196,-3.097534585895435
0.25711968333544677,-3.0988729194879596
