Phi,V
0.0,-3.000578968165161
0.022574438109598857,-3.001341637149941
0.04514887621919771,-3.0035962759402115
0.06772331432879657,-3.007289834045863
0.09029775243839543,-3.012347045041108
0.11287219054799429,-3.018649090823503
0.13544662865759313,-3.0260403771107787
0.158021066767192,-3.0343651855111777
0.18059550487679085,-3.0435115296262474
0.2031699429863897,-3.0534436735435966
0.22574438109598857,-3.0642156568449517
0.24831881920558743,-3.0759599834480573
0.27089325731518626,-3.0888521211672937
0.2934676954247851,-3.1030770166163415
0.316042133534384,-3.1188313244672927
0.33861657164398284,-3.136347474109169
0.3611910097535817,-3.1558918897325405
0.38376544786318056,-3.177738519782448
0.4063398859727794,-3.202163484298743
0.4289143240823783,-3.2294637738739587
0.45148876219197714,-3.2599604662340926
0.474063200301576,-3.293980104380791
0.49663763841117486,-3.3318463740754205
0.5192120765207737,-3.3738934791147006
0.5417865146303725,-3.4204792892670524
0.5643609527399714,-3.471985944536076
0.5869353908495702,-3.528812413122498
0.6095098289591692,-3.591363221303076
0.632084267068768,-3.660045949517967
0.6546587051783669,-3.7352838056524735
0.6772331432879657,-3.8175257099422195
0.6998075813975646,-3.907239354778203
0.7223820195071634,-4.004901082303872
0.7449564576167622,-4.111005424808459
0.7675308957263611,-4.226086913101955
0.7901053338359599,-4.350716323522863
0.8126797719455588,-4.48546151417162
0.8352542100551577,-4.6308687488200455
0.8578286481647566,-4.787506407957039
0.8804030862743554,-4.9559984942446045
0.9029775243839543,-5.1369738738525985
0.9255519624935531,-5.331041106578016
0.948126400603152,-5.538863555869019
0.9707008387127508,-5.761134225066515
0.9932752768223497,-5.9984826240494815
1.0158497149319485,-6.2515655781760175
1.0384241530415474,-6.521064893022722
1.0609985911511464,-6.80759564553344
1.083573029260745,-7.111796459589632
1.106147467370344,-7.4342893803124515
1.1287219054799429,-7.775685503710777
1.1512963435895418,-8.136596284955896
1.1738707816991405,-8.517610388069878
1.1964452198087394,-8.91918510121786
1.2190196579183383,-9.341888413161936
1.2415940960279372,-9.786131633885972
1.264168534137536,-10.25235409651699
1.2867429722471349,-10.740804965970868
1.3093174103567338,-11.2518525349858
1.3318918484663327,-11.785573515740841
1.3544662865759314,-12.342257566099942
1.3770407246855303,-12.921793233226937
1.3996151627951292,-13.524221203199403
1.4221896009047281,-14.149314912743069
1.4447640390143268,-14.796913840699151
1.4673384771239257,-15.466478276764114
1.4899129152335246,-16.157590103190397
1.5124873533431233,-16.869563341501667
1.5350617914527223,-17.601647612550767
1.5576362295623212,-18.352909644187566
1.58021066767192,-19.12209261579322
1.6027851057815188,-19.90797044375678
1.6253595438911177,-20.709056294134633
1.6479339820007166,-21.523648475960794
1.6705084201103155,-22.349948056190673
1.6930828582199142,-23.185850279780126
1.7156572963295131,-24.029180525754654
1.738231734439112,-24.87747192881959
1.760806172548711,-25.728148100216707
1.7833806106583097,-26.57839713797264
1.8059550487679086,-27.425309323479777
1.8285294868775075,-28.26575646799747
1.8511039249871064,-29.09654203941643
1.873678363096705,-29.914287407607578
1.896252801206304,-30.715585953811523
1.918827239315903,-31.496824454820146
1.9414016774255016,-32.25439285090662
1.9639761155351005,-32.98460837907716
1.9865505536446995,-33.6835162844846
2.009124991754298,-34.34732878869172
2.031699429863897,-34.97200615128153
2.054273867973496,-35.55368759999108
2.076848306083095,-36.088072941918696
2.099422744192694,-36.570850863260894
2.1219971823022927,-36.997163791545006
2.1445716204118916,-37.36265478995191
2.16714605852149,-37.66223681842902
2.189720496631089,-37.890452256384755
2.212294934740688,-38.040696601886914
2.234869372850287,-38.101036117911036
